cargo,cargo_distance_m,destination_port,displayed_sell_value_gbp,distance_status,distinct_ocr_tuples_seen,origin_port,origin_region,review_note,source_recording,supporting_frame_count,value_status
Spyglasses,5475.0,San Salvador,168,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,4,CONFIRMED_FROM_VIDEO
Spyglasses,2013.1,San Vito,112,CONFIRMED_FROM_VIDEO,2,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,3,CONFIRMED_FROM_VIDEO
Spyglasses,5431.1,Sandy Settlement,167,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,4,CONFIRMED_FROM_VIDEO
Spyglasses,6354.5,Santa Maria,182,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,3,CONFIRMED_FROM_VIDEO
Spyglasses,10739.3,Sao Bento,252,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,3,CONFIRMED_FROM_VIDEO
Spyglasses,10089.3,Snake Prosper,241,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,3,CONFIRMED_FROM_VIDEO
Spyglasses,10766.2,Sugar Cove,252,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,3,CONFIRMED_FROM_VIDEO
Spyglasses,6431.3,Taylor's Town,183,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,3,CONFIRMED_FROM_VIDEO
Spyglasses,4587.9,Theresa,153,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,4,CONFIRMED_FROM_VIDEO
Spyglasses,2954.2,Thresher Point,127,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,6,CONFIRMED_FROM_VIDEO
Spyglasses,7888.5,Venta Nueva,206,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,3,CONFIRMED_FROM_VIDEO
Spyglasses,6854.1,Villarreal Del Mar,190,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,3,CONFIRMED_FROM_VIDEO
Spyglasses,11298.6,White Hook,261,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,2,CONFIRMED_FROM_VIDEO
Spyglasses,11226.1,Wyntergard,260,CONFIRMED_FROM_VIDEO,1,Mako's Outlook,Irving's Reach,,Screen Recording 2026-08-16 113333.mp4,2,CONFIRMED_FROM_VIDEO
Shale,3789.1,Al-Jazair,160,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,3196.3,Ashbourne,150,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,6773.1,Belfry Heights,215,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,8,CONFIRMED_FROM_VIDEO
Shale,897.0,Bucket Bay,108,CONFIRMED_FROM_VIDEO,3,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,1,CONFIRMED_FROM_VIDEO
Shale,5564.1,Caledonia,193,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,7,CONFIRMED_FROM_VIDEO
Shale,7014.3,Castle Landing,219,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,7,CONFIRMED_FROM_VIDEO
Shale,9598.9,Caveira,266,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,5197.7,Caye Tiburon,186,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,3859.9,Crownstead,162,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,8313.6,Cumberland Hill,243,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,5248.1,Deadman's Murcia,187,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,8,CONFIRMED_FROM_VIDEO
Shale,2195.6,Fair Harbour,131,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,3,CONFIRMED_FROM_VIDEO
Shale,4444.3,Falmouth,172,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,5110.1,Gyldenvale,185,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,7336.4,Jones' Outpost,225,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,13068.2,Kandlerova,330,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,1,CONFIRMED_FROM_VIDEO
Shale,10845.2,La Povenglia,289,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,3,CONFIRMED_FROM_VIDEO
Shale,6468.7,Lebarde,209,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,8,CONFIRMED_FROM_VIDEO
Shale,6801.9,Lord Irving's Sacrifice,215,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,4026.9,Louisbourg,165,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,11188.5,Madalena,295,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,2,CONFIRMED_FROM_VIDEO
Shale,7293.2,Mako's Outlook,224,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,7,CONFIRMED_FROM_VIDEO
Shale,3150.7,Maurepas,149,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,3016.6,New Brighton,146,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,8385.2,New Catalina,244,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,1015.0,Pachard Town,110,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,2,CONFIRMED_FROM_VIDEO
Shale,9221.1,Peter's Cove,260,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,5076.9,Petit Anvers,184,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,10411.8,Poblado de San Juan,281,CONFIRMED_FROM_VIDEO,3,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,3052.0,Point Rocheux,147,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,10357.0,Ponta Delgada,280,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,5548.9,Port Antonio,193,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,7,CONFIRMED_FROM_VIDEO
Shale,2657.4,Port Louis,140,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,3,CONFIRMED_FROM_VIDEO
Shale,5869.8,Port Royal,198,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,8,CONFIRMED_FROM_VIDEO
Shale,1974.6,Port-Au-Croix,127,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,2,CONFIRMED_FROM_VIDEO
Shale,5348.6,Princeton,189,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,8,CONFIRMED_FROM_VIDEO
Shale,8208.6,Puerto de San Fernando,241,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,3377.0,Saint Vincent,153,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,10304.7,Saint-Nicholas,279,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,5180.4,Sainte Rose,186,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,4,CONFIRMED_FROM_VIDEO
Shale,12247.2,San Polo,315,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,2,CONFIRMED_FROM_VIDEO
Shale,10669.9,San Salvador,286,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,2,CONFIRMED_FROM_VIDEO
Shale,9305.7,San Vito,261,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,5,CONFIRMED_FROM_VIDEO
Shale,10241.7,Sandy Settlement,278,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,10052.7,Santa Maria,275,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,7,CONFIRMED_FROM_VIDEO
Shale,9800.1,Sao Bento,270,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,5189.3,Snake Prosper,186,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,9357.1,Sugar Cove,262,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,9691.7,Taylor's Town,268,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,6378.0,Theresa,208,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,8,CONFIRMED_FROM_VIDEO
Shale,6490.3,Thresher Point,210,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,6,CONFIRMED_FROM_VIDEO
Shale,6422.2,Venta Nueva,208,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,9,CONFIRMED_FROM_VIDEO
Shale,5256.0,Villarreal Del Mar,187,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,9,CONFIRMED_FROM_VIDEO
Shale,6157.7,White Hook,204,CONFIRMED_FROM_VIDEO,2,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,8,CONFIRMED_FROM_VIDEO
Shale,4105.7,Wyntergard,166,CONFIRMED_FROM_VIDEO,1,Matthew's Rest,Îles de Louis,,Screen Recording 2026-08-16 110744.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,4513.3,Al-Jazair,216,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,5,CONFIRMED_FROM_VIDEO
Jewelry,3996.0,Ashbourne,205,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,6508.9,Belfry Heights,262,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,1885.1,Bucket Bay,157,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,6536.7,Caledonia,262,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,7490.6,Castle Landing,284,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,8604.6,Caveira,310,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,5020.1,Caye Tiburon,228,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,4566.4,Crownstead,218,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,6250.0,Deadman's Murcia,256,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,3205.3,Fair Harbour,187,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,5,CONFIRMED_FROM_VIDEO
Jewelry,3446.7,Falmouth,192,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,6,CONFIRMED_FROM_VIDEO
Jewelry,5885.8,Gyldenvale,248,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,8103.9,Jones' Outpost,298,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,12418.5,Kandlerova,396,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,Visually verified from a visible recording frame after OCR audit.,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,10353.0,La Povenglia,349,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,6732.4,Lebarde,267,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,6184.8,Lord Irving's Sacrifice,254,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,3821.9,Louisbourg,201,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,10223.0,Madalena,346,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,6745.7,Mako's Outlook,267,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,1015.0,Matthew's Rest,137,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,2969.3,Maurepas,181,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,3427.0,New Brighton,192,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,6,CONFIRMED_FROM_VIDEO
Jewelry,9094.7,New Catalina,321,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,9128.6,Peter's Cove,321,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,5114.0,Petit Anvers,230,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,9426.1,Poblado de San Juan,328,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,2119.7,Point Rocheux,162,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,9516.2,Ponta Delgada,330,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,4545.8,Port Antonio,217,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,5,CONFIRMED_FROM_VIDEO
Jewelry,3662.8,Port Louis,197,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,6,CONFIRMED_FROM_VIDEO
Jewelry,5043.3,Port Royal,228,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,1044.3,Port-Au-Croix,138,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,5847.2,Princeton,247,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,7199.4,Puerto de San Fernando,278,CONFIRMED_FROM_VIDEO,2,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,4298.8,Saint Vincent,212,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,10311.2,Saint-Nicholas,348,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,4889.0,Sainte Rose,225,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,11628.4,San Polo,378,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,9764.8,San Salvador,336,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,8751.9,San Vito,313,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,10195.1,Sandy Settlement,346,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,9075.5,Santa Maria,320,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,8869.7,Sao Bento,316,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,6155.8,Snake Prosper,254,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,10082.1,Sugar Cove,343,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,9841.0,Taylor's Town,338,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,2,CONFIRMED_FROM_VIDEO
Jewelry,5406.4,Theresa,237,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,6353.3,Thresher Point,258,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,5453.4,Venta Nueva,238,CONFIRMED_FROM_VIDEO,2,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,3,CONFIRMED_FROM_VIDEO
Jewelry,4259.5,Villarreal Del Mar,211,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,7153.5,White Hook,276,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Jewelry,4986.8,Wyntergard,227,CONFIRMED_FROM_VIDEO,1,Pachard Town,Saint-Pierre,,Screen Recording 2026-08-16 111220.mp4,4,CONFIRMED_FROM_VIDEO
Candles,6603.9,Al-Jazair,131,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,5342.3,Ashbourne,116,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,5,CONFIRMED_FROM_VIDEO
Candles,7424.4,Belfry Heights,140,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,7,CONFIRMED_FROM_VIDEO
Candles,3948.9,Bucket Bay,101,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,3,CONFIRMED_FROM_VIDEO
Candles,8615.7,Caledonia,153,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,9382.2,Castle Landing,162,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,7,CONFIRMED_FROM_VIDEO
Candles,6592.4,Caveira,130,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,6188.0,Caye Tiburon,126,CONFIRMED_FROM_VIDEO,2,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,5671.7,Crownstead,120,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,5,CONFIRMED_FROM_VIDEO
Candles,8275.7,Deadman's Murcia,149,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,7,CONFIRMED_FROM_VIDEO
Candles,5219.3,Fair Harbour,115,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,4,CONFIRMED_FROM_VIDEO
Candles,2288.2,Falmouth,82,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,1,CONFIRMED_FROM_VIDEO
Candles,7045.8,Gyldenvale,136,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,10196.8,Jones' Outpost,171,CONFIRMED_FROM_VIDEO,2,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,6,CONFIRMED_FROM_VIDEO
Candles,12237.8,Kandlerova,194,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,2,CONFIRMED_FROM_VIDEO
Candles,10628.1,La Povenglia,176,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,7,CONFIRMED_FROM_VIDEO
Candles,8418.3,Lebarde,151,CONFIRMED_FROM_VIDEO,2,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,7,CONFIRMED_FROM_VIDEO
Candles,6341.0,Lord Irving's Sacrifice,128,CONFIRMED_FROM_VIDEO,1,Point Rocheux,Saint-Pierre,,Screen Recording 2026-08-16 111947.mp4,5,CONFIRMED_FROM_VIDEO
